student_id,course,gender,region,highest_education,age_band,num_prev_attempts,studied_credits,disability,final_result
104726,AAA,F,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction
104727,EEE,F,North Region,HE Qualification,0-35,0,120,N,Pass
104728,AAA,M,Scotland,Lower Than A Level,0-35,0,60,N,Fail
104729,DDD,F,Wales,No Formal quals,35-55,1,60,N,Withdrawn
104730,EEE,M,Ireland,A Level or Equivalent,0-35,0,90,N,Withdrawn
104731,DDD,F,Ireland,A Level or Equivalent,0-35,1,120,N,Pass
104732,DDD,M,South West Region,A Level or Equivalent,0-35,0,60,N,Distinction
104733,BBB,M,London Region,HE Qualification,55<=,0,90,N,Distinction
104734,EEE,M,North Region,HE Qualification,35-55,0,60,N,Distinction
104735,CCC,F,South West Region,HE Qualification,0-35,1,90,N,Withdrawn
104736,AAA,M,Wales,A Level or Equivalent,35-55,0,60,Y,Fail
104737,BBB,F,North Region,A Level or Equivalent,55<=,0,60,N,Distinction
104738,BBB,M,North Region,No Formal quals,0-35,0,150,N,Pass
104739,CCC,M,London Region,A Level or Equivalent,0-35,0,90,N,Pass
104740,BBB,F,North Region,A Level or Equivalent,0-35,0,60,N,Fail
104741,CCC,M,Scotland,A Level or Equivalent,35-55,0,150,N,Pass
104742,CCC,M,Scotland,A Level or Equivalent,0-35,0,60,N,Withdrawn
104743,BBB,F,Wales,HE Qualification,0-35,0,90,N,Pass
104744,DDD,F,North Region,A Level or Equivalent,0-35,0,90,N,Pass
104745,BBB,M,South Region,No Formal quals,35-55,1,120,N,Withdrawn
104746,DDD,F,Ireland,HE Qualification,35-55,1,60,Y,Withdrawn
104747,BBB,F,Scotland,A Level or Equivalent,0-35,1,90,N,Withdrawn
104748,EEE,M,North Region,Lower Than A Level,0-35,0,90,N,Pass
104749,BBB,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
104750,AAA,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass
104751,AAA,F,Wales,A Level or Equivalent,35-55,0,60,N,Fail
104752,EEE,M,South Region,No Formal quals,0-35,0,60,N,Fail
104753,EEE,M,East Anglian Region,Lower Than A Level,35-55,0,90,N,Pass
104754,BBB,F,South Region,Lower Than A Level,0-35,0,60,N,Fail
104755,DDD,F,South West Region,HE Qualification,35-55,1,120,N,Fail
104756,CCC,M,Scotland,No Formal quals,0-35,0,60,N,Withdrawn
104757,AAA,M,Scotland,A Level or Equivalent,0-35,2,60,N,Distinction
104758,CCC,F,Scotland,Lower Than A Level,35-55,0,90,N,Fail
104759,DDD,F,Scotland,A Level or Equivalent,0-35,3,120,N,Withdrawn
104760,EEE,M,East Anglian Region,A Level or Equivalent,35-55,0,90,N,Distinction
104761,EEE,M,Scotland,A Level or Equivalent,0-35,0,60,N,Withdrawn
104762,AAA,F,South Region,Lower Than A Level,0-35,0,60,N,Pass
104763,BBB,F,Wales,Lower Than A Level,35-55,0,120,Y,Withdrawn
104764,CCC,F,North Region,A Level or Equivalent,0-35,1,120,N,Distinction
104765,AAA,F,London Region,A Level or Equivalent,35-55,0,90,N,Distinction
104766,CCC,F,South West Region,A Level or Equivalent,0-35,1,90,N,Pass
104767,AAA,M,North Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
104768,AAA,M,Wales,Lower Than A Level,35-55,3,60,N,Withdrawn
104769,AAA,M,South Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
104770,BBB,M,North Region,Post Graduate Qualification,0-35,0,60,Y,Distinction
104771,DDD,F,Scotland,A Level or Equivalent,0-35,1,60,N,Distinction
104772,AAA,F,South Region,A Level or Equivalent,0-35,0,90,N,Pass
104773,EEE,M,Ireland,A Level or Equivalent,35-55,0,90,N,Distinction
104774,BBB,M,North Region,No Formal quals,0-35,0,60,Y,Pass
104775,AAA,M,Wales,A Level or Equivalent,0-35,0,120,N,Distinction
104776,BBB,M,Wales,A Level or Equivalent,0-35,1,60,N,Distinction
104777,DDD,M,Scotland,HE Qualification,0-35,0,90,N,Pass
104778,AAA,M,Wales,Lower Than A Level,0-35,1,120,Y,Withdrawn
104779,AAA,F,Wales,A Level or Equivalent,0-35,1,120,N,Fail
104780,EEE,M,London Region,A Level or Equivalent,35-55,0,120,N,Distinction
104781,CCC,F,East Anglian Region,Post Graduate Qualification,35-55,0,120,N,Withdrawn
104782,BBB,M,London Region,HE Qualification,0-35,0,60,N,Withdrawn
104783,DDD,M,Scotland,Lower Than A Level,0-35,3,90,N,Pass
104784,EEE,F,North Region,HE Qualification,0-35,0,120,N,Withdrawn
104785,BBB,F,Scotland,HE Qualification,0-35,0,60,N,Pass
104786,CCC,M,London Region,A Level or Equivalent,0-35,1,90,N,Withdrawn
104787,AAA,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass
104788,BBB,M,Scotland,Lower Than A Level,35-55,0,90,N,Withdrawn
104789,CCC,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass
104790,AAA,F,London Region,A Level or Equivalent,0-35,1,90,N,Pass
104791,EEE,M,Wales,HE Qualification,35-55,0,60,N,Withdrawn
104792,EEE,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass
104793,BBB,M,Wales,A Level or Equivalent,0-35,0,60,N,Pass
104794,BBB,M,East Anglian Region,Lower Than A Level,35-55,1,90,N,Withdrawn
104795,AAA,M,South West Region,A Level or Equivalent,0-35,0,120,Y,Pass
104796,CCC,M,South West Region,Lower Than A Level,35-55,0,60,Y,Fail
104797,AAA,F,Ireland,A Level or Equivalent,0-35,3,60,N,Withdrawn
104798,BBB,M,Ireland,Lower Than A Level,0-35,0,90,N,Withdrawn
104799,CCC,M,South West Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
104800,DDD,F,Scotland,Lower Than A Level,0-35,2,60,Y,Pass
104801,CCC,F,Wales,HE Qualification,0-35,0,90,N,Distinction
104802,BBB,M,Wales,Lower Than A Level,0-35,1,120,N,Withdrawn
104803,DDD,M,South Region,A Level or Equivalent,35-55,1,60,N,Pass
104804,DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
104805,DDD,M,Wales,Lower Than A Level,35-55,0,60,N,Distinction
104806,CCC,F,Wales,Lower Than A Level,0-35,1,120,N,Pass
104807,EEE,M,South West Region,Lower Than A Level,35-55,0,120,N,Distinction
104808,BBB,M,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Pass
104809,EEE,F,Ireland,Post Graduate Qualification,0-35,0,150,N,Distinction
104810,BBB,M,Ireland,Lower Than A Level,0-35,0,60,N,Withdrawn
104811,BBB,F,South West Region,HE Qualification,55<=,0,90,N,Pass
104812,CCC,F,North Region,HE Qualification,35-55,0,120,N,Fail
104813,CCC,M,South Region,A Level or Equivalent,0-35,1,120,N,Withdrawn
104814,DDD,M,North Region,A Level or Equivalent,35-55,0,90,Y,Distinction
104815,BBB,M,East Anglian Region,Post Graduate Qualification,0-35,0,60,N,Fail
104816,EEE,F,South West Region,A Level or Equivalent,0-35,0,60,N,Fail
104817,BBB,M,Ireland,HE Qualification,0-35,0,60,N,Fail
104818,CCC,F,East Anglian Region,Lower Than A Level,35-55,0,120,N,Distinction
104819,EEE,F,East Anglian Region,HE Qualification,35-55,0,60,N,Withdrawn
104820,CCC,F,Ireland,Post Graduate Qualification,35-55,0,90,Y,Fail
104821,DDD,M,East Anglian Region,No Formal quals,0-35,0,60,N,Withdrawn
104822,EEE,M,South Region,Lower Than A Level,0-35,0,60,N,Distinction
104823,EEE,F,Wales,HE Qualification,35-55,1,60,N,Withdrawn
104824,CCC,F,North Region,Lower Than A Level,0-35,0,90,N,Pass
104825,CCC,M,East Anglian Region,HE Qualification,0-35,0,60,N,Withdrawn
104826,AAA,F,East Anglian Region,Lower Than A Level,55<=,0,60,N,Pass
104827,CCC,M,North Region,A Level or Equivalent,0-35,0,60,N,Distinction
104828,EEE,F,North Region,A Level or Equivalent,0-35,1,120,N,Withdrawn
104829,CCC,F,London Region,Lower Than A Level,35-55,0,90,N,Withdrawn
104830,BBB,M,North Region,Lower Than A Level,35-55,2,90,N,Withdrawn
104831,AAA,M,South West Region,Lower Than A Level,35-55,0,120,N,Pass
104832,BBB,M,East Anglian Region,A Level or Equivalent,35-55,0,90,N,Distinction
104833,BBB,M,Ireland,HE Qualification,0-35,0,90,N,Fail
104834,EEE,M,Ireland,HE Qualification,35-55,0,90,N,Distinction
104835,CCC,F,South West Region,HE Qualification,35-55,0,60,N,Pass
104836,AAA,M,South Region,HE Qualification,35-55,0,60,N,Withdrawn
104837,AAA,M,North Region,A Level or Equivalent,0-35,0,120,N,Distinction
104838,EEE,M,London Region,A Level or Equivalent,0-35,0,60,N,Distinction
104839,EEE,M,London Region,A Level or Equivalent,0-35,0,60,N,Fail
104840,DDD,F,South Region,Lower Than A Level,0-35,0,120,N,Pass
104841,AAA,M,North Region,A Level or Equivalent,55<=,0,60,N,Withdrawn
104842,AAA,F,London Region,HE Qualification,55<=,1,90,N,Distinction
104843,AAA,M,South West Region,A Level or Equivalent,0-35,0,90,N,Pass
104844,DDD,F,Wales,HE Qualification,55<=,1,60,N,Withdrawn
104845,DDD,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Distinction
104846,EEE,M,East Anglian Region,HE Qualification,35-55,0,60,N,Pass
104847,AAA,M,Ireland,Lower Than A Level,35-55,1,120,N,Withdrawn
104848,AAA,F,South Region,No Formal quals,35-55,2,120,N,Pass
104849,EEE,F,North Region,Lower Than A Level,35-55,2,120,N,Fail
104850,EEE,M,North Region,A Level or Equivalent,35-55,0,60,N,Distinction
104851,DDD,F,Wales,A Level or Equivalent,35-55,0,60,N,Pass
104852,AAA,F,Wales,Lower Than A Level,0-35,0,90,N,Withdrawn
104853,AAA,F,South West Region,A Level or Equivalent,35-55,1,90,N,Withdrawn
104854,AAA,M,Wales,Lower Than A Level,0-35,0,60,N,Fail
104855,DDD,F,South Region,A Level or Equivalent,0-35,0,60,Y,Pass
104856,EEE,F,Wales,No Formal quals,35-55,0,60,Y,Withdrawn
104857,DDD,F,Ireland,Lower Than A Level,35-55,0,60,N,Distinction
104858,BBB,M,Wales,A Level or Equivalent,35-55,0,90,Y,Pass
104859,DDD,F,Wales,HE Qualification,0-35,0,120,N,Fail
104860,AAA,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass
104861,EEE,M,London Region,HE Qualification,0-35,0,90,N,Fail
104862,EEE,M,South Region,A Level or Equivalent,35-55,0,60,N,Pass
104863,DDD,M,London Region,A Level or Equivalent,55<=,0,60,N,Pass
104864,EEE,F,Scotland,Lower Than A Level,35-55,0,60,N,Pass
104865,CCC,F,Ireland,Lower Than A Level,0-35,1,60,N,Pass
104866,CCC,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass
104867,BBB,M,East Anglian Region,HE Qualification,0-35,1,90,N,Distinction
104868,EEE,M,South West Region,Lower Than A Level,35-55,0,90,N,Withdrawn
104869,DDD,F,South West Region,No Formal quals,0-35,0,90,N,Withdrawn
104870,AAA,M,East Anglian Region,A Level or Equivalent,0-35,2,90,Y,Fail
104871,EEE,M,South West Region,A Level or Equivalent,0-35,0,60,N,Distinction
104872,AAA,F,North Region,No Formal quals,35-55,0,60,N,Withdrawn
104873,CCC,F,Scotland,No Formal quals,0-35,1,60,N,Fail
104874,AAA,M,Scotland,A Level or Equivalent,0-35,0,60,Y,Withdrawn
104875,DDD,M,South West Region,Lower Than A Level,35-55,0,60,N,Pass
104876,CCC,M,Scotland,Lower Than A Level,55<=,3,150,N,Pass
104877,CCC,F,Ireland,Lower Than A Level,35-55,0,150,N,Withdrawn
104878,DDD,F,South Region,HE Qualification,0-35,0,120,N,Pass
104879,DDD,M,South Region,Lower Than A Level,35-55,1,90,N,Pass
104880,BBB,M,East Anglian Region,HE Qualification,0-35,1,90,N,Distinction
104881,EEE,M,South West Region,Lower Than A Level,0-35,0,90,N,Distinction
104882,CCC,M,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
104883,AAA,F,North Region,A Level or Equivalent,0-35,1,60,N,Distinction
104884,AAA,M,London Region,A Level or Equivalent,0-35,1,150,N,Withdrawn
104885,BBB,F,North Region,A Level or Equivalent,0-35,0,120,N,Pass
104886,DDD,M,Scotland,Post Graduate Qualification,0-35,0,60,N,Pass
104887,CCC,F,Scotland,No Formal quals,35-55,0,90,N,Pass
104888,BBB,M,Ireland,HE Qualification,0-35,0,120,Y,Withdrawn
104889,CCC,F,South West Region,Lower Than A Level,0-35,1,120,N,Pass
104890,EEE,M,South West Region,No Formal quals,0-35,1,60,N,Withdrawn
104891,CCC,M,London Region,No Formal quals,35-55,0,60,N,Withdrawn
104892,AAA,M,South Region,No Formal quals,35-55,1,60,N,Pass
104893,AAA,F,Scotland,A Level or Equivalent,0-35,1,60,N,Withdrawn
104894,CCC,M,Wales,Lower Than A Level,35-55,0,60,N,Fail
104895,CCC,M,East Anglian Region,HE Qualification,35-55,2,60,N,Pass
104896,EEE,F,North Region,A Level or Equivalent,35-55,0,60,Y,Distinction
104897,CCC,F,London Region,Lower Than A Level,0-35,1,60,N,Withdrawn
104898,DDD,F,North Region,A Level or Equivalent,0-35,0,120,N,Pass
104899,CCC,M,South West Region,A Level or Equivalent,0-35,0,90,N,Distinction
104900,BBB,M,Ireland,Lower Than A Level,0-35,0,60,N,Withdrawn
104901,DDD,M,Ireland,HE Qualification,0-35,0,60,N,Withdrawn
104902,DDD,M,Wales,A Level or Equivalent,55<=,0,120,N,Distinction
104903,DDD,F,London Region,A Level or Equivalent,0-35,0,60,N,Distinction
104904,AAA,F,Ireland,Lower Than A Level,0-35,0,90,N,Pass
104905,DDD,F,South Region,No Formal quals,55<=,0,60,N,Fail
104906,BBB,F,North Region,A Level or Equivalent,0-35,0,60,N,Distinction
104907,DDD,M,Ireland,A Level or Equivalent,0-35,0,120,N,Withdrawn
104908,DDD,F,Wales,A Level or Equivalent,55<=,0,60,N,Fail
104909,DDD,F,South Region,A Level or Equivalent,0-35,2,60,N,Pass
104910,EEE,F,Wales,HE Qualification,0-35,0,60,Y,Fail
104911,CCC,F,London Region,Lower Than A Level,0-35,0,90,N,Withdrawn
104912,AAA,M,North Region,No Formal quals,0-35,0,90,N,Fail
104913,DDD,M,Ireland,Lower Than A Level,35-55,0,90,N,Distinction
104914,DDD,M,North Region,Post Graduate Qualification,0-35,0,120,N,Distinction
104915,AAA,F,Ireland,A Level or Equivalent,35-55,0,60,N,Pass
104916,AAA,M,Wales,Lower Than A Level,0-35,0,60,Y,Withdrawn
104917,BBB,M,East Anglian Region,A Level or Equivalent,35-55,0,150,N,Fail
104918,EEE,M,East Anglian Region,Lower Than A Level,0-35,1,60,Y,Pass
104919,CCC,M,Wales,Post Graduate Qualification,35-55,0,120,N,Pass
104920,EEE,F,London Region,HE Qualification,0-35,0,90,N,Fail
104921,EEE,F,Ireland,A Level or Equivalent,35-55,0,60,N,Distinction
104922,CCC,F,Scotland,A Level or Equivalent,35-55,0,150,N,Pass
104923,DDD,M,East Anglian Region,Post Graduate Qualification,0-35,2,60,N,Distinction
104924,BBB,M,Wales,A Level or Equivalent,0-35,0,90,N,Distinction
104925,AAA,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Fail
104926,BBB,F,North Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
104927,CCC,F,South West Region,Lower Than A Level,0-35,0,90,N,Withdrawn
104928,AAA,M,South Region,HE Qualification,35-55,0,60,N,Withdrawn
104929,BBB,M,East Anglian Region,A Level or Equivalent,55<=,0,150,Y,Distinction
104930,AAA,M,Wales,HE Qualification,55<=,0,60,N,Pass
104931,DDD,F,Wales,A Level or Equivalent,0-35,0,60,Y,Pass
104932,EEE,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass
104933,EEE,F,Scotland,A Level or Equivalent,0-35,0,90,N,Withdrawn
104934,BBB,M,London Region,HE Qualification,35-55,1,60,N,Withdrawn
104935,CCC,M,Wales,A Level or Equivalent,55<=,0,90,N,Withdrawn
104936,EEE,F,East Anglian Region,HE Qualification,0-35,0,90,N,Pass
104937,CCC,F,Wales,Lower Than A Level,0-35,0,120,N,Pass
104938,BBB,F,South West Region,HE Qualification,0-35,1,150,N,Withdrawn
104939,BBB,M,North Region,No Formal quals,0-35,0,120,N,Withdrawn
104940,DDD,M,North Region,HE Qualification,55<=,0,60,N,Distinction
104941,CCC,F,Scotland,Lower Than A Level,35-55,0,90,N,Pass
104942,EEE,F,South Region,HE Qualification,0-35,0,60,N,Fail
104943,EEE,M,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
104944,AAA,F,South West Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
104945,DDD,F,Scotland,HE Qualification,35-55,0,60,N,Pass
104946,BBB,F,South West Region,HE Qualification,35-55,0,90,N,Distinction
104947,CCC,M,London Region,Lower Than A Level,0-35,0,60,N,Withdrawn
104948,BBB,F,South Region,No Formal quals,0-35,0,90,N,Withdrawn
104949,BBB,F,North Region,A Level or Equivalent,35-55,0,150,Y,Distinction
104950,BBB,M,Scotland,No Formal quals,35-55,0,60,N,Fail
104951,AAA,M,South Region,HE Qualification,0-35,1,60,N,Distinction
104952,DDD,F,Wales,No Formal quals,0-35,0,60,Y,Fail
104953,AAA,M,South West Region,HE Qualification,55<=,0,60,N,Distinction
104954,BBB,M,Scotland,Post Graduate Qualification,35-55,0,150,N,Fail
104955,AAA,M,Scotland,A Level or Equivalent,55<=,3,60,N,Pass
104956,AAA,F,London Region,Lower Than A Level,0-35,0,60,N,Withdrawn
104957,BBB,F,North Region,A Level or Equivalent,0-35,0,60,Y,Distinction
104958,EEE,F,South West Region,HE Qualification,0-35,0,60,N,Pass
104959,EEE,F,South West Region,Lower Than A Level,35-55,0,90,N,Distinction
104960,BBB,F,London Region,No Formal quals,35-55,0,150,N,Withdrawn
104961,CCC,M,London Region,Lower Than A Level,0-35,1,90,N,Fail
104962,EEE,M,South West Region,No Formal quals,55<=,1,60,N,Fail
104963,BBB,M,South Region,A Level or Equivalent,55<=,0,90,N,Distinction
104964,EEE,M,Wales,HE Qualification,0-35,0,120,N,Distinction
104965,AAA,M,South West Region,Post Graduate Qualification,35-55,1,60,N,Fail
104966,BBB,F,South West Region,A Level or Equivalent,35-55,1,90,Y,Distinction
104967,BBB,M,Wales,HE Qualification,0-35,0,90,N,Pass
104968,AAA,M,Scotland,Lower Than A Level,35-55,0,90,N,Distinction
104969,EEE,F,South West Region,HE Qualification,0-35,2,60,N,Withdrawn
104970,EEE,M,East Anglian Region,HE Qualification,35-55,0,90,Y,Pass
104971,BBB,F,South West Region,Lower Than A Level,35-55,0,120,N,Distinction
104972,EEE,F,Wales,Lower Than A Level,35-55,0,90,N,Withdrawn
104973,DDD,F,Ireland,A Level or Equivalent,35-55,0,60,N,Distinction
104974,EEE,F,South West Region,Lower Than A Level,0-35,0,60,N,Distinction
104975,EEE,M,London Region,HE Qualification,0-35,0,90,Y,Withdrawn
104976,CCC,F,North Region,Lower Than A Level,35-55,2,90,N,Withdrawn
104977,AAA,M,South West Region,No Formal quals,0-35,0,150,N,Pass
104978,EEE,F,London Region,Post Graduate Qualification,35-55,2,60,N,Distinction
104979,DDD,F,East Anglian Region,No Formal quals,0-35,1,60,N,Withdrawn
104980,EEE,F,North Region,A Level or Equivalent,0-35,1,120,N,Distinction
104981,EEE,M,South Region,Lower Than A Level,0-35,0,90,N,Withdrawn
104982,AAA,F,Wales,HE Qualification,35-55,1,90,N,Pass
104983,CCC,F,Ireland,HE Qualification,0-35,0,90,N,Distinction
104984,AAA,F,Ireland,Post Graduate Qualification,35-55,0,60,N,Distinction
104985,AAA,M,Scotland,A Level or Equivalent,0-35,1,60,N,Pass
104986,EEE,F,London Region,Lower Than A Level,35-55,0,60,N,Withdrawn
104987,EEE,M,Ireland,Post Graduate Qualification,35-55,1,60,N,Fail
104988,EEE,M,Ireland,HE Qualification,0-35,0,90,N,Distinction
104989,EEE,F,Wales,Lower Than A Level,0-35,0,60,N,Withdrawn
104990,DDD,M,East Anglian Region,HE Qualification,0-35,0,120,Y,Pass
104991,CCC,M,Wales,Lower Than A Level,0-35,0,60,N,Distinction
104992,EEE,F,London Region,A Level or Equivalent,35-55,0,90,Y,Distinction
104993,CCC,F,South Region,A Level or Equivalent,0-35,1,90,N,Pass
104994,DDD,M,South Region,A Level or Equivalent,35-55,0,60,N,Distinction
104995,BBB,M,Ireland,Lower Than A Level,35-55,0,90,N,Fail
104996,DDD,M,London Region,Lower Than A Level,0-35,0,150,N,Pass
104997,EEE,M,Wales,A Level or Equivalent,35-55,0,120,N,Fail
104998,DDD,F,North Region,Lower Than A Level,35-55,0,60,N,Pass
104999,CCC,M,London Region,A Level or Equivalent,0-35,0,90,Y,Pass
105000,AAA,F,Ireland,A Level or Equivalent,35-55,0,60,N,Pass
105001,AAA,M,London Region,HE Qualification,55<=,2,60,Y,Withdrawn
105002,DDD,F,South West Region,HE Qualification,0-35,0,60,N,Pass
105003,DDD,F,South West Region,Lower Than A Level,0-35,0,120,Y,Pass
105004,DDD,F,South West Region,Lower Than A Level,0-35,0,90,N,Pass
105005,EEE,M,South Region,HE Qualification,0-35,0,60,N,Fail
105006,CCC,M,Ireland,No Formal quals,35-55,2,150,N,Distinction
105007,EEE,F,Wales,Post Graduate Qualification,0-35,0,90,Y,Fail
105008,DDD,M,Scotland,Post Graduate Qualification,35-55,0,60,N,Distinction
105009,BBB,F,East Anglian Region,A Level or Equivalent,0-35,1,120,N,Pass
105010,EEE,F,North Region,No Formal quals,0-35,0,90,N,Distinction
105011,AAA,M,North Region,A Level or Equivalent,35-55,0,60,N,Distinction
105012,CCC,M,North Region,HE Qualification,0-35,1,60,N,Distinction
105013,EEE,M,Wales,Post Graduate Qualification,0-35,2,60,N,Withdrawn
105014,DDD,M,Wales,HE Qualification,0-35,0,60,N,Pass
105015,EEE,M,South Region,A Level or Equivalent,0-35,0,120,Y,Withdrawn
105016,AAA,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass
105017,CCC,F,Ireland,Lower Than A Level,0-35,0,60,N,Distinction
105018,DDD,M,Wales,A Level or Equivalent,35-55,0,150,N,Pass
105019,DDD,F,South West Region,HE Qualification,0-35,0,150,N,Distinction
105020,EEE,M,North Region,HE Qualification,35-55,0,120,N,Distinction
105021,CCC,M,North Region,Lower Than A Level,35-55,0,120,N,Fail
105022,DDD,F,North Region,HE Qualification,0-35,0,120,N,Distinction
105023,CCC,F,Wales,A Level or Equivalent,0-35,0,120,N,Distinction
105024,EEE,M,South West Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
105025,AAA,M,Wales,A Level or Equivalent,0-35,0,60,N,Withdrawn
105026,BBB,F,North Region,A Level or Equivalent,0-35,0,60,Y,Pass
